,Unnamed: 0,ra_1,dec_1,TYPE,g,r,z,w1,w2,rg_EXP,rg_DEV,fluxg,fluxr,fluxz,fluxw1,fluxw2,shapeexp_e1,shapeexp_e2,shapedev_e1,shapedev_e2,col1,ra_2,dec_2,redshift,weight,mass_stellar,Separation
377255,377363,330.2020876,21.41329377,DEV,20.13008334,18.81006232,17.80504792,17.20443191,17.51288126,0,3.3179274,8.870879,29.920929,75.50589,131.28867,98.8206,0,0,0.36607286,-0.48775357,736362,330.20206,21.41329,0.24384,1,11.27176,0.093409814
377273,377381,330.0974606,23.21515618,DEV,20.19273382,19.30206875,18.53751753,19.18359917,19.18699319,0,2.3015883,8.373489,19.018335,38.458557,21.21096,21.144758,0,0,0.038317055,-0.12328944,738767,330.0975,23.21517,0.23688,1,10.57137,0.139573679
377563,377671,330.1511391,14.60379179,DEV,20.14752328,18.61905559,17.73390459,17.22249071,17.59680673,0,5.085769,8.7295265,35.676132,80.61914,129.12303,91.46971,0,0,0.115801856,0.02432523,718285,330.15115,14.60378,0.41588,1,11.4532,0.056899988
377925,378033,330.337751,20.93270927,DEV,20.0978477,19.02167227,18.3167439,18.52774288,18.91634838,0,0.8950864,9.138206,24.62244,47.130543,38.806355,27.130678,0,0,0.05252514,0.13673732,733164,330.33777,20.93269,0.15761,2,10.60576,0.094364123
378129,378237,330.5155307,-1.891426851,DEV,20.14070029,18.2284214,17.13147868,16.33204156,16.85415297,0,3.2796192,8.784557,51.12478,140.41339,293.2131,181.27538,0,0,0.102220386,-0.019888971,703016,330.51553,-1.89141,0.46873,1,12.15984,0.060713017
378164,378272,330.736835,2.575885997,DEV,20.04245494,18.23883104,17.15007073,16.27285045,16.84070229,0,5.8768516,9.616522,50.636955,138.02943,309.64197,183.53508,0,0,0.33186993,-0.19986232,659856,330.73676,2.5761,0.48231,1,12.0974,0.81627471
378403,378511,330.6945635,18.12061757,DEV,19.94130268,19.362674,18.98662814,19.31097205,19.79579551,0,1.0009508,10.555503,17.985826,25.43014,18.863018,12.069292,0,0,-0.15155666,-0.047504112,721897,330.69458,18.12059,0.14134,1,9.9822,0.114221805
378800,378908,331.0376972,30.15890703,DEV,19.2462438,19.04607451,18.76725075,17.6079382,18.16736139,0,1.6067276,20.02177,24.075216,31.124308,90.53671,54.082336,0,0,0.44387487,0.33225507,741873,331.03769,30.1589,0.64153,1,11.46931,0.033722592
379009,379117,331.1839123,1.329197058,DEV,20.12037962,19.28693759,18.43522943,18.47105681,20.0070363,0,6.1737065,8.950518,19.285236,42.25793,40.88625,9.935403,0,0,-0.13008517,-0.03569259,655892,331.1839,1.32926,0.14711,2,9.55514,0.230884591
379595,379703,331.4699016,27.50335101,DEV,18.0588624,18.04654424,18.20129179,18.7094783,18.89859071,0,3.0685456,59.766117,60.44805,52.418343,32.8253,27.57806,0,0,-0.12478858,0.050384488,741119,331.46988,27.50336,0.0798,1,8.71333,0.076213664
379731,379839,331.5461982,23.51513203,DEV,20.13152443,19.37891461,18.75086106,18.76993546,18.83752128,0,2.286757,8.859113,17.718794,31.597708,31.047441,29.173698,0,0,-0.59540474,-0.45552033,738788,331.54623,23.51512,0.19985,1,10.15868,0.113445133
380441,380549,331.9552662,5.093101897,DEV,20.14255645,18.57421327,17.58149499,16.81892915,17.21736821,0,5.007071,8.769552,37.180454,92.768814,187.2528,129.73367,0,0,-0.1617161,0.49198174,644141,331.95529,5.09319,0.41386,1,11.74246,0.328408802
380457,380565,332.0548586,8.931940911,DEV,19.61836565,18.44883449,17.44982687,16.92713683,17.14110678,0,3.9215674,14.211952,41.731712,104.72955,169.49046,139.17374,0,0,-0.27825326,-0.12180355,713269,332.05484,8.93195,0.19019,1,10.72905,0.07395011
380761,380869,332.1109952,24.79920969,DEV,19.62276345,18.6779231,18.03373129,18.29426233,18.61582454,0,2.1316476,14.154503,33.793312,61.165634,48.116615,35.78246,0,0,-0.05322508,0.22134031,739537,332.11096,24.7992,0.19996,1,10.52945,0.120220767
381048,381157,332.2821684,11.46572563,DEV,20.04815068,18.5566657,17.46710148,17.36914505,17.8888023,0,6.490372,9.566206,37.786243,103.07644,112.80854,69.90031,0,0,-0.10744655,-0.052366335,715012,332.2822,11.46577,0.49606,1,11.47794,0.194787984
381390,381499,332.6347145,-1.85698157,DEV,20.06393948,18.77916516,17.73088889,16.88757221,16.98292749,0,2.072607,9.428101,30.78463,80.843376,175.78067,161.00116,0,0,0.42933092,0.25290233,691274,332.63474,-1.85698,0.21635,1,10.94338,0.092080168
382337,382446,333.2025507,27.55367699,DEV,19.70448147,18.28640706,17.31223075,17.34011778,17.85005123,0,6.685298,13.128267,48.466,118.8797,115.865166,72.44018,0,0,0.30411628,0.21045974,741026,333.20258,27.55377,0.39982,1,11.37916,0.34762349
382507,382616,333.333295,-2.907468767,DEV,20.16032088,18.25941648,17.13725867,16.30164446,16.81586158,0,4.7297816,8.627235,49.68593,139.66788,301.53812,187.78261,0,0,0.056210354,0.042544,702014,333.33331,-2.90748,0.4876,1,12.17383,0.067315453
382565,382674,333.3567342,2.777235746,DEV,20.12042288,18.2671367,17.26630905,16.53944613,17.06672516,0,2.6814823,8.950161,49.333885,124.01562,242.22644,149.04243,0,0,0.020603536,-0.005120883,653813,333.35675,2.77727,0.43941,1,12.10085,0.135819049
383047,383157,333.6595722,2.685128875,DEV,19.88929468,18.35678219,17.33059559,16.63653306,16.88300654,0,5.471615,11.073429,45.424183,116.8858,221.50665,176.52141,0,0,0.43405265,0.17305985,659931,333.65955,2.68512,0.28588,1,11.69544,0.086116025
383095,383205,333.6539323,8.608225586,DEV,20.11573084,18.50313055,17.50130419,16.76557579,17.29748213,0,2.766586,8.988923,39.696095,99.87995,196.6843,120.50558,0,0,0.074786164,0.12766892,715430,333.65393,8.60825,0.47313,1,11.81477,0.088286046
383145,383255,333.5591269,22.81928266,DEV,19.28654507,19.67431116,19.70815874,19.83066732,20.14167918,0,1.2104763,19.29221,13.49819,13.0838785,11.687808,8.776641,0,0,-0.27497503,-0.21180074,736212,333.55911,22.81924,0.08979,1,8.76984,0.163481427
383462,383572,333.8182267,18.18730461,DEV,19.64966529,18.06458,16.80516553,15.90605231,16.58766698,0,12.882938,13.808099,59.45221,189.64168,434.0893,231.70383,0,0,0.13371256,-0.36719304,721061,333.81833,18.18725,0.59613,1,12.04892,0.404186188
383564,383674,333.9441288,12.92205748,DEV,20.10739697,18.48900067,17.46690911,17.08077255,17.66122371,0,3.6027994,9.058186,40.21608,103.0947,147.12653,86.200645,0,0,-0.15190788,0.10146065,707159,333.94415,12.9221,0.33446,1,11.5831,0.170245311
383575,383685,333.8821861,17.58247744,DEV,20.17233531,18.82293207,17.77816534,16.96734512,17.58670462,0,4.3819785,8.532295,29.568356,77.398735,163.32849,92.32475,0,0,-0.20234975,0.030534847,719659,333.88217,17.58244,0.54937,1,11.98924,0.145710496
383785,383895,334.1078228,26.08509683,DEV,19.88592162,18.90653374,18.22867702,17.43076523,17.9678452,0,7.656356,11.107884,27.37704,51.112743,106.584465,64.9923,0,0,-0.13745631,-0.3409434,740443,334.10779,26.08518,0.58288,1,11.0907,0.317602683
383831,383941,334.1218442,-2.744494772,DEV,20.10938663,19.52671041,18.41261496,20.42514946,19.84600067,0,4.0676374,9.041601,15.463786,43.14734,6.759899,11.523907,0,0,0.001588623,-0.000767104,688481,334.12195,-2.74455,0.07623,1,8.97941,0.429179111
384003,384113,333.9825787,25.68342857,DEV,19.94414811,18.2160861,17.12093138,16.46931056,16.99544315,0,4.939804,10.527876,51.70893,141.78407,258.39005,159.1559,0,0,-0.17368163,-0.031113202,742565,333.9826,25.6834,0.45908,1,11.94057,0.123902742
384360,384470,334.3487172,30.75383428,DEV,19.48261531,18.522609,17.67072365,17.51236503,17.78636795,0,3.901082,16.104746,38.990284,85.4497,98.8676,76.8162,0,0,0.15636897,-0.29316357,741813,334.34869,30.75384,0.28332,1,10.61019,0.086521289
384850,384961,334.7449523,31.5812697,DEV,19.85630631,17.98104275,16.89004234,16.15749784,16.71153422,0,7.122374,11.415041,64.20708,175.38121,344.35062,206.72182,0,0,-0.045278568,-0.09367526,742876,334.74496,31.58126,0.49765,1,12.22989,0.042148282
385592,385703,335.1432284,31.25043581,DEV,19.94525661,18.19155036,17.19400927,16.55208503,17.09171427,0,5.38318,10.517133,52.890766,132.55505,239.42307,145.65128,0,0,0.32709065,-0.029867658,742872,335.14322,31.2505,0.44427,1,11.72911,0.232501577
385677,385788,335.219074,-0.002679949,DEV,20.1157222,18.72987291,17.74121774,17.07088291,17.54535345,0,5.7375193,8.988995,32.21446,80.07794,148.47278,95.90884,0,0,-0.06385308,-0.07930812,626459,335.21902,-0.00268,0.52973,1,11.66187,0.194386605
385968,386079,335.2560972,17.98687364,DEV,19.65322132,18.31194275,17.48527702,17.03845562,17.56411135,0,9.680465,13.762948,47.339417,101.36527,152.97404,94.26608,0,0,0.11797747,-0.021128744,720873,335.25607,17.98684,0.49342,1,11.703,0.152786319
386223,386334,335.2839334,12.61810989,DEV,20.15997672,18.85047726,17.83777038,17.02015625,17.63445513,0,2.7326853,8.629971,28.82764,73.264206,155.57417,88.35232,0,0,0.2958368,0.13349243,710271,335.28391,12.61816,0.6817,1,12.24862,0.198183296
386311,386422,335.2228765,32.22592529,DEV,15.11422424,19.62863259,18.55750224,17.85488777,18.48580668,0,1.826495,900.1405,14.078195,37.75714,72.1182,40.33456,0,0,-0.10470528,-0.20795733,748803,335.22287,32.22594,0.48866,1,11.38577,0.056555953
387088,387199,335.7347021,31.98195328,DEV,19.45778094,18.22257033,17.49918281,17.4773087,17.86237369,0,1.3586398,16.47736,51.401035,100.075294,102.11194,71.62267,0,0,0.099780165,-0.09076498,815922,335.73468,31.98186,0.20948,1,11.32353,0.342536555
387160,387271,335.7823237,1.657380581,DEV,19.03243005,17.83749669,16.91820266,16.51812757,17.1990353,0,7.316786,24.379679,73.28268,170.8909,247.02959,131.94286,0,0,-0.012724133,-0.06806802,651368,335.78232,1.65732,0.49882,3,11.98481,0.218502287
387639,387750,336.2061239,20.67142434,DEV,20.05254737,18.90812833,18.02505434,17.28349318,17.83405718,0,3.868189,9.527546,27.336863,61.656414,122.06825,73.5152,0,0,0.06206503,0.18336949,746554,336.20609,20.67141,0.56393,1,11.38424,0.125342433
387773,387884,336.1184343,2.3142976,DEV,20.1399754,19.12204775,18.33165704,17.46084242,18.03425525,0,2.590413,8.790424,22.448168,46.487606,103.67237,61.136124,0,0,-0.05060866,0.025326984,658606,336.11844,2.3143,0.59169,1,11.51355,0.02211769
387857,387968,336.0429157,18.88621408,DEV,19.54511948,18.2060798,17.4125152,17.5326803,18.06236009,0,4.94535,15.203802,52.18769,108.391174,97.03488,59.57389,0,0,-0.11805595,-0.009212694,721226,336.04291,18.88618,0.36558,1,11.06159,0.124217172
388057,388169,336.2411781,27.48378752,DEV,17.96100481,20.31923797,19.14321732,18.04683513,18.45197573,0,0.97546124,65.40306,7.4525485,22.014715,60.431858,41.61115,0,0,0.103605606,0.07005621,740801,336.24118,27.48377,0.54072,2,11.40864,0.063357486
388078,388190,336.4678561,-0.300263479,DEV,20.09421205,19.12905969,18.26826521,17.84455102,18.24256698,0,1.1032692,9.168857,22.30366,49.282635,72.80808,50.463017,0,0,0.33532423,-0.21711896,624678,336.46786,-0.3003,0.11091,1,10.22181,0.132211003
388170,388282,336.3852652,2.108057795,DEV,20.1476846,18.25228353,17.23915448,16.47798001,17.04347444,0,4.512997,8.7282295,50.013424,127.156395,256.33505,152.26855,0,0,-0.28384852,0.028877849,652237,336.38528,2.10807,0.45087,2,12.14051,0.068957123
388338,388450,336.5861162,7.376865314,DEV,18.41975931,17.33573712,16.47833993,16.52746312,16.87623268,0,13.391991,42.864353,116.333595,256.2501,244.91464,177.62616,0,0,0.07318932,0.05633262,706495,336.58615,7.37687,0.27081,1,11.59733,0.121921501
388912,389024,336.7877023,27.44650215,DEV,19.9785272,18.96042093,18.28804668,19.22995689,21.06979378,0,4.3527365,10.19974,26.051434,48.392864,20.324377,3.7332106,0,0,-0.037324995,0.23070931,748713,336.78769,27.44653,0.28623,1,10.5038,0.107729195
389526,389638,337.1399978,-2.036522898,DEV,19.83938918,18.78874733,17.98974523,17.99355041,18.88360675,0,5.900745,11.594295,30.514135,63.694496,63.471657,27.961296,0,0,-0.12390026,-0.019909792,703136,337.14005,-2.03649,0.17074,1,10.19123,0.221881598
389712,389824,337.213313,6.732727936,DEV,20.04303061,18.30915163,17.17684452,16.50190683,17.01984023,0,6.0353456,9.611424,47.46127,134.66731,250.74788,155.61946,0,0,-0.02534859,0.020772124,705509,337.21335,6.73279,0.50447,1,12.04811,0.259740075
389797,389909,337.1691025,20.55778378,DEV,19.60726363,18.15327825,17.39411346,17.32155698,17.81902274,0,2.0741954,14.35802,54.78841,110.24391,117.86292,74.54026,0,0,-0.004916462,0.06486971,743171,337.16913,20.5577,0.25631,1,11.03552,0.315545044
391378,391490,338.1072241,14.83506417,DEV,19.92013514,19.0090528,18.41625643,18.75617449,19.5529685,0,1.9671314,10.763312,24.910295,43.00287,31.44345,15.094287,0,0,-0.12434244,0.16540785,711861,338.10724,14.83506,0.11666,1,10.13955,0.057349016
391888,392000,338.4257004,14.18953059,DEV,20.15639314,18.97992123,17.94386556,17.04427605,17.62333642,0,3.1546557,8.658502,25.587715,66.443695,152.15617,89.26176,0,0,0.080082476,0.027407717,707573,338.42575,14.18949,0.55933,1,11.94051,0.226667634
391955,392067,338.4068942,24.62295997,DEV,20.16193082,18.33835632,17.32845252,16.51247185,16.93203998,0,1.9677179,8.614452,46.20165,117.116745,248.31975,168.72678,0,0,0.0190889,-0.027379833,802212,338.40689,24.62296,0.44711,1,11.98137,0.013701025
392507,392619,338.805852,-1.148032721,DEV,19.02383626,18.02593321,17.37425226,20.38887561,22.35938585,0,13.8336,24.573414,61.606525,112.279144,6.9895587,1.138271,0,0,-0.21715741,0.114802584,621784,338.80603,-1.14793,0.08803,1,9.88848,0.739607586
393073,393185,339.0270191,-2.876988734,DEV,19.76785786,18.60294221,17.85438285,17.90251874,18.33306171,0,0.8252345,12.383883,36.20955,72.15175,69.02279,46.4275,0,0,0.19615193,-0.08559691,688572,339.02704,-2.87696,0.18665,1,10.65191,0.127847494
393829,393941,339.6112049,10.34062166,DEV,20.0497602,18.39875658,17.3651191,16.86786391,17.36718544,0,2.5408268,9.552035,43.701603,113.227615,179.00058,113.01233,0,0,-0.123504505,0.103770226,713626,339.61118,10.3406,0.32926,1,11.57123,0.117787064
393924,394036,339.6334727,27.76201582,DEV,19.76590152,18.77706796,17.82364326,17.56845828,17.64906036,0,1.9887642,12.406218,30.84415,74.22372,93.88943,87.17177,0,0,-0.023455877,0.051253147,810987,339.63345,27.76205,0.17349,1,10.73109,0.142664871
393973,394085,339.7339862,-2.670639741,DEV,19.01053134,17.83810567,17.02663145,17.05269588,17.21447621,0,5.778751,24.876396,73.241585,154.64911,150.98077,130.0797,0,0,-0.444306,-0.12917799,702681,339.73398,-2.67064,0.24157,1,11.05279,0.02223576
394461,394573,339.8599542,16.46484723,DEV,20.19227688,18.31760694,17.27150999,16.52923041,17.08573948,0,4.1413374,8.377014,47.093094,123.42297,244.51631,146.455,0,0,0.07909912,0.22348864,709954,339.85992,16.46484,0.47784,2,12.06213,0.120896774
394885,394997,340.1227714,0.652203511,DEV,19.83580758,19.37870765,19.28733841,20.48403067,21.640748,0,0.80773264,11.632605,17.722172,19.278118,6.4030623,2.206484,0,0,-0.39456624,0.03752247,627414,340.12271,0.6522,0.27796,1,9.70662,0.221395346
395450,395562,340.5619685,7.145638688,DEV,19.50843399,18.5299819,17.71468326,17.88307988,18.10598841,0,7.753457,15.7262945,38.72641,82.05909,70.26969,57.22748,0,0,-0.033567097,0.13965014,706422,340.56198,7.1456,0.19648,1,10.73483,0.145181049
395451,395563,340.4350945,7.16569667,DEV,19.30516854,18.65350906,18.23778108,18.88428767,19.04107212,0,7.621915,18.964115,34.561802,50.685947,27.943766,24.186396,0,0,-0.56522816,0.03134142,706420,340.43503,7.16577,0.12362,1,9.42941,0.350440683
395518,395630,340.4895023,20.16734978,DEV,19.92822229,18.50051048,17.54246627,16.90118149,17.20678319,0,5.0859003,10.683439,39.792004,96.164215,173.59108,131.00465,0,0,-0.64294314,-0.1094178,746714,340.48944,20.16733,0.31885,1,11.47921,0.222115195
395956,396068,340.5160927,26.5080505,DEV,20.17619788,18.63932956,17.77523503,17.56919239,18.04256737,0,1.686192,8.501995,35.016132,77.60791,93.825966,60.66987,0,0,-0.13097689,0.06997463,809059,340.51608,26.50808,0.30523,1,11.42492,0.113824838
396393,396505,341.0249931,12.4335933,DEV,19.8737798,18.85000324,18.06682778,17.60050398,17.84992751,0,8.870386,11.232801,28.840229,59.329254,91.15876,72.44843,0,0,-0.6437864,-0.57037467,716484,341.02505,12.4336,0.20635,1,10.4854,0.201415098
396596,396708,341.0316448,23.75318807,DEV,19.41297994,17.66044023,16.67810545,16.27538939,16.81702032,0,8.280822,17.171492,86.26287,213.18558,308.91873,187.5823,0,0,-0.045730647,0.002552182,761331,341.03186,23.75323,0.45365,3,11.42229,0.724969404
396641,396753,341.2473325,-0.148571405,DEV,19.93278312,18.82525712,17.71556902,16.77024263,17.44242112,0,6.6138554,10.638656,29.505104,81.99217,195.8407,105.44635,0,0,0.11124467,0.002812168,626563,341.24731,-0.14854,0.65321,1,11.91648,0.139161118
397086,397198,341.368173,-1.046594868,DEV,19.75693236,18.8867667,18.01328865,17.47975549,18.10476627,0,3.179131,12.509129,27.880035,62.328194,101.88208,57.291935,0,0,0.12040089,-0.06403483,618592,341.36813,-1.04661,0.17453,1,10.5759,0.164040815
397282,397394,341.3594083,17.10666613,DEV,20.18636184,18.74956403,17.69139618,17.36530625,17.75718002,0,2.9436793,8.422776,31.635477,83.83812,113.2081,78.90926,0,0,-0.22924896,-0.06636108,718931,341.35938,17.10663,0.28047,1,11.2002,0.162463424
397346,397458,341.3194246,31.96014653,DEV,19.85506088,20.83038793,19.52501894,18.15366991,18.9826271,0,5.0192003,11.428143,4.6541977,15.487896,54.76865,25.524025,0,0,-0.50492436,-0.8148911,763426,341.31949,31.96027,0.66387,1,11.55084,0.487309109
397768,397880,341.6065914,1.558947819,DEV,19.34268374,19.94138371,20.11151144,20.73027921,20.30593182,0,1.4426144,18.320044,10.554715,9.023924,5.1037374,7.5444446,0,0,-0.21188584,-0.05852425,656108,341.6066,1.55894,0.09146,2,8.74865,0.04187935
398135,398247,341.8649685,-3.355411079,DEV,20.19425264,19.11118166,18.20550362,17.29053066,17.84652949,0,2.8217232,8.361784,22.673958,52.215393,121.279594,72.67553,0,0,0.10695638,0.07708772,701899,341.86499,-3.35538,0.65609,1,11.36612,0.136041873
399238,399350,342.5232838,16.58937827,DEV,19.68704979,18.41747182,17.49643674,17.07469692,17.31216825,0,13.09821,13.340745,42.954758,100.32873,147.95213,118.88654,0,0,-0.20965262,-0.32941493,712630,342.52328,16.58937,0.26088,1,10.58939,0.032519318
399269,399381,342.3310223,25.70923189,DEV,20.15024055,18.75731553,17.80606231,17.11928252,17.6784118,0,5.038846,8.707706,31.410423,75.43538,141.99956,84.84676,0,0,-0.068562806,0.011506856,802362,342.33093,25.7092,0.54682,1,11.73234,0.320736138
399422,399534,342.5994699,22.77401083,DEV,19.79717634,18.83044023,17.99749615,17.61876267,18.32841327,0,8.959262,12.053952,29.364588,63.24141,89.63857,46.6267,0,0,-0.10424168,0.015937543,760965,342.59952,22.77398,0.5402,1,11.00368,0.199851002
399455,399567,342.5815649,33.55323184,DEV,20.05758487,19.33039736,18.8342507,18.68566342,18.77218031,0,0.65203637,9.483443,18.528534,29.261711,33.553253,30.983315,0,0,0.026304193,-0.22806817,817680,342.58154,33.55325,0.20745,1,10.21003,0.09923759
400086,400198,343.0504518,12.39675953,DEV,19.82454127,18.17570994,17.14862874,16.80415961,17.24509689,0,2.8830404,11.753941,53.668076,138.21288,189.81746,126.46235,0,0,-0.15713184,-0.005166324,714560,343.05048,12.39679,0.30485,1,11.45628,0.14782247
400511,400624,343.0948732,33.22041379,DEV,19.77717605,18.94590117,18.37209171,22.68168584,20.26614805,0,7.3225894,12.278055,26.402164,44.78817,0.84591293,7.826017,0,0,-0.19687732,0.09867465,815893,343.09488,33.22047,0.15368,1,9.90641,0.203386055
400853,400966,343.3079685,26.83069565,DEV,18.17389742,17.57939589,17.18518314,18.06810696,18.78687936,0,10.61108,53.757744,92.94834,133.63701,59.259396,30.566679,0,0,0.070004374,0.1467806,764860,343.30804,26.83081,0.138,1,9.51195,0.471420645
401572,401685,343.7866485,31.74206423,DEV,20.11264134,18.19383064,17.15985401,16.33379317,16.88392791,0,3.9538925,9.014538,52.7798,136.79128,292.74045,176.37167,0,0,-0.06258977,-0.16684422,808871,343.78665,31.74205,0.45117,1,12.22455,0.051444069
402124,402237,344.102814,31.80708625,DEV,19.72824443,17.84882232,16.90730584,16.28974546,16.83245877,0,6.422038,12.844057,72.52222,172.61465,304.86096,184.93388,0,0,0.09657722,-0.15901843,808878,344.10281,31.80709,0.41526,1,12.06792,0.018173226
403237,403350,344.575145,18.29273115,DEV,19.99007895,18.27948588,17.15234952,16.28528288,16.85371547,0,6.4184575,10.091795,48.77594,137.74004,306.11658,181.34843,0,0,-0.34675878,-0.18938708,743326,344.57523,18.29269,0.51847,1,12.24605,0.326256749
